"id_ind","id_men","region","age","sexe","etat_matri","alphabet","activite","handicap","poids"
"IND02951","MEN0583","Centre",5,1,"Celibataire",1,"Occupe",0,1.15
"IND02952","MEN0656","Littoral",14,2,"Marie",1,"Inactif",0,1.027
"IND02953","MEN0702","Extreme-Nord",15,2,"Marie",0,"Inactif",0,1.15
"IND02954","MEN0957","Ouest",13,1,"Celibataire",NA,"Occupe",0,0.954
"IND02955","MEN0073","Est",0,1,"Marie",0,"Inactif",0,0.857
"IND02956","MEN0469","Nord",10,2,"Celibataire",1,"Chomeur",0,1.14
"IND02957","MEN0129","Centre",40,2,"Divorce",1,"Inactif",0,0.878
"IND02958","MEN0640","Centre",5,2,"Celibataire",1,"Occupe",0,0.961
"IND02959","MEN1141","Centre",8,1,"Celibataire",1,"Chomeur",0,0.847
"IND02960","MEN0968","Centre",6,2,"Marie",1,"Chomeur",0,1.18
"IND02961","MEN0171","Extreme-Nord",95,1,"Marie",1,"Inactif",0,0.966
"IND02962","MEN0475","Littoral",2,2,"Celibataire",0,"Chomeur",0,0.807
"IND02963","MEN0482","Nord",4,1,"Marie",1,"Chomeur",1,1.089
"IND02964","MEN1258","Nord-Ouest",63,2,"Marie",0,"Occupe",0,0.908
"IND02965","MEN1480","Sud",35,1,"Celibataire",1,"Occupe",0,1.092
"IND02966","MEN0327","Ouest",3,1,"Celibataire",1,"Inactif",0,0.989
"IND02967","MEN1020","Est",14,2,"Celibataire",1,"Inactif",0,1.181
"IND02968","MEN1445","Nord",61,1,"Celibataire",1,"Occupe",0,0.87
"IND02969","MEN0184","Nord",1,2,"Celibataire",0,"Inactif",0,0.82
"IND02970","MEN1255","Extreme-Nord",20,1,"Celibataire",0,"Occupe",0,0.818
"IND02971","MEN0860","Extreme-Nord",23,2,"Veuf",0,"Chomeur",0,0.953
"IND02972","MEN0265","Centre",40,2,"Celibataire",1,"Chomeur",0,1.163
"IND02973","MEN0756","Littoral",25,2,"Marie",0,"Inactif",0,0.911
"IND02974","MEN0037","Nord-Ouest",13,2,"Veuf",1,"Occupe",0,1.09
"IND02975","MEN0075","Extreme-Nord",10,2,"Marie",0,"Occupe",0,1.044
"IND02976","MEN0154","Nord",48,1,"Celibataire",0,"Chomeur",0,0.905
"IND02977","MEN0554","Adamaoua",7,2,"Celibataire",0,"Occupe",0,0.94
"IND02978","MEN1442","Centre",0,1,"Marie",0,"Occupe",0,1.064
"IND02979","MEN1077","Centre",13,2,"Marie",0,"Inactif",0,1.171
"IND02980","MEN1366","Adamaoua",76,2,"Marie",0,"Occupe",0,0.939
"IND02981","MEN0203","Centre",5,1,"Marie",1,"Chomeur",0,1.155
"IND02982","MEN1248","Sud-Ouest",6,1,"Marie",0,"Inactif",0,0.815
"IND02983","MEN0522","Extreme-Nord",95,1,"Marie",1,"Occupe",0,1.005
"IND02984","MEN0843","Ouest",30,2,"Marie",0,"Occupe",0,1.116
"IND02985","MEN1346","Adamawa",27,1,"Celibataire",1,"Occupe",0,1.134
"IND02986","MEN0255","Nord",30,1,"Celibataire",1,"Occupe",0,1.011
"IND02987","MEN1069","Extreme-Nord",21,2,"Marie",1,"Occupe",0,0.978
"IND02988","MEN1232","Sud-Ouest",82,1,"Veuf",0,"Occupe",0,0.932
"IND02989","MEN0963","Centre",22,1,"Celibataire",0,"Inactif",0,0.955
"IND02990","MEN1269","Centre",72,1,"Celibataire",0,"Occupe",0,0.943
"IND02991","MEN1402","Nord",8,2,"Celibataire",1,"Occupe",0,1.082
"IND02992","MEN0140","Extreme-Nord",2,1,"Celibataire",1,"Occupe",0,1.13
"IND02993","MEN0418","Ouest",29,2,"Divorce",1,"Chomeur",0,1.184
"IND02994","MEN1289","Est",85,1,"Marie",1,"Inactif",0,0.942
"IND02995","MEN0608","Sud-Ouest",69,2,"Celibataire",0,"Occupe",0,1.12
"IND02996","MEN0009","Est",5,2,"Marie",0,"Occupe",0,0.833
"IND02997","MEN0751","Centre",8,1,"Celibataire",0,"Occupe",0,0.864
"IND02998","MEN0158","Centre",70,1,"Marie",0,"Occupe",0,1.036
"IND02999","MEN0204","Littoral",15,2,"Marie",1,"Chomeur",1,0.996
"IND03000","MEN0111","Littoral",41,1,"Marie",1,"Inactif",0,0.991
"IND03001","MEN0578","Ouest",13,2,"Celibataire",NA,"Occupe",0,0.974
"IND03002","MEN0080","Extreme-Nord",1,2,"Celibataire",1,"Inactif",0,0.909
"IND03003","MEN0078","Extreme-Nord",20,1,"Marie",1,"Inactif",0,0.81
"IND03004","MEN0756","Nord-Ouest",30,2,"Celibataire",1,"Chomeur",0,1.064
"IND03005","MEN1014","Littoral",49,2,"Marie",1,"Occupe",0,1.077
"IND03006","MEN1005","Sud",95,1,"Divorce",0,"Inactif",0,1.01
"IND03007","MEN0226","Centre",35,1,"Celibataire",1,"Occupe",0,0.951
"IND03008","MEN1088","Sud-Ouest",35,2,"Marie",1,"Occupe",0,1.179
"IND03009","MEN0681","Extreme-Nord",6,1,"Celibataire",1,"Occupe",0,0.888
"IND03010","MEN0938","Littoral",24,1,"Marie",1,"Occupe",0,1.138
"IND03011","MEN0724","Nord",6,2,"Celibataire",1,"Chomeur",0,0.841
"IND03012","MEN0415","Littoral",55,1,"Marie",0,"Inactif",0,0.804
"IND03013","MEN0750","Littoral",65,2,"Marie",1,"Occupe",0,0.848
"IND03014","MEN0731","Littoral",16,2,"Celibataire",1,"Inactif",0,1.127
"IND03015","MEN0996","Ouest",53,1,"Marie",1,"Occupe",0,0.884
"IND03016","MEN0053","Nord-Ouest",0,1,"Marie",1,"Inactif",0,0.929
"IND03017","MEN1331","Nord",8,1,"Marie",1,"Occupe",0,0.998
"IND03018","MEN0524","Sud-Ouest",26,2,"Celibataire",0,"Occupe",0,1.196
"IND03019","MEN0241","Sud-Ouest",0,2,"Celibataire",1,"Occupe",0,0.851
"IND03020","MEN0204","Centre",60,1,"Marie",1,"Occupe",0,1.139
"IND03021","MEN1162","Littoral",15,1,"Marie",1,"Occupe",0,0.948
"IND03022","MEN1177","Centre",0,2,"Marie",0,"Inactif",0,0.865
"IND03023","MEN1001","Sud-Ouest",10,2,"Marie",1,"Inactif",0,0.94
"IND03024","MEN1318","Extreme Nord",18,2,"Marie",1,"Inactif",0,0.878
"IND03025","MEN0941","Nord",44,1,"Marie",1,"Occupe",1,0.991
"IND03026","MEN1114","Sud",1,1,"Celibataire",0,"Occupe",0,0.872
"IND03027","MEN1155","Sud",53,1,"Marie",0,"Occupe",0,0.881
"IND03028","MEN0698","Nord-Ouest",6,1,"Marie",1,"Occupe",0,0.918
"IND03029","MEN0911","Centre",40,2,"Celibataire",1,"Chomeur",0,1.016
"IND03030","MEN0058","Centre",9,1,"Marie",1,"Inactif",1,0.946
"IND03031","MEN0690","Extreme-Nord",2,1,"Divorce",0,"Occupe",0,1.021
"IND03032","MEN0982","Nord",11,2,"Celibataire",0,"Chomeur",0,1.068
"IND03033","MEN1343","Centre",41,1,"Celibataire",0,"Inactif",0,0.976
"IND03034","MEN1056","Ouest",8,2,"Celibataire",1,"Occupe",0,0.996
"IND03035","MEN0333","Sud",5,2,"Marie",1,"Inactif",0,0.901
"IND03036","MEN0549","Extreme-Nord",95,1,"Divorce",1,"Occupe",1,1.176
"IND03037","MEN1095","Ouest",8,1,"Celibataire",0,"Occupe",1,0.861
"IND03038","MEN1090","Extreme-Nord",30,1,"Celibataire",1,"Occupe",0,1.014
"IND03039","MEN1464","Extreme-Nord",28,2,"Marie",1,"Inactif",0,1.188
"IND03040","MEN1320","Littoral",9,2,"Marie",1,"Occupe",0,0.841
"IND03041","MEN0381","Est",37,1,"Celibataire",0,"Occupe",0,0.893
"IND03042","MEN1134","Centre",9,2,"Celibataire",1,"Occupe",0,1.125
"IND03043","MEN1217","Centre",35,2,"Celibataire",0,"Inactif",0,0.845
"IND03044","MEN1081","Ouest",1,1,"Celibataire",1,"Occupe",0,1.08
"IND03045","MEN1444","Nord",6,2,"Celibataire",1,"Occupe",0,0.976
"IND03046","MEN1012","Est",20,2,"Celibataire",1,"Occupe",0,0.863
"IND03047","MEN1390","Nord",35,1,"Marie",1,"Occupe",0,0.827
"IND03048","MEN0459","Littoral",7,1,"Veuf",1,"Inactif",0,0.962
"IND03049","MEN0007","Est",20,1,"Marie",1,"Inactif",0,1.164
"IND03050","MEN0034","Littoral",40,1,"Celibataire",0,"Occupe",1,0.802
"IND03051","MEN0881","Extreme-Nord",10,2,"Celibataire",0,"Occupe",0,0.97
"IND03052","MEN0783","Nord",32,1,"Marie",1,"Occupe",0,0.804
"IND03053","MEN1408","Nord",13,1,"Marie",0,"Occupe",0,0.974
"IND03054","MEN1142","Extreme-Nord",2,1,"Marie",1,"Chomeur",0,1.188
"IND03055","MEN0192","Nord",9,2,"Celibataire",1,"Occupe",1,1.195
"IND03056","MEN0060","Littoral",7,2,"Celibataire",1,"Inactif",0,1.032
"IND03057","MEN0719","Littoral",30,2,"Marie",1,"Inactif",0,0.989
"IND03058","MEN0943","Littoral",11,2,"Marie",1,"Occupe",0,1.113
"IND03059","MEN0648","Ouest",1,1,"Celibataire",0,"Occupe",0,1.169
"IND03060","MEN0285","Ouest",85,2,"Marie",1,"Inactif",0,1.137
"IND03061","MEN1188","Nord-Ouest",25,1,"Marie",0,"Occupe",1,1.164
"IND03062","MEN1104","Extreme-Nord",11,2,"Marie",1,"Occupe",0,0.843
"IND03063","MEN1131","Nord",11,2,"Marie",1,"Chomeur",0,0.943
"IND03064","MEN0928","Centre",5,1,"Veuf",1,"Occupe",0,0.964
"IND03065","MEN1362","Nord-Ouest",5,1,"Marie",1,"Inactif",0,1.108
"IND03066","MEN1358","Littoral",0,1,"Marie",1,"Occupe",0,0.88
"IND03067","MEN0860","Littoral",8,2,"Celibataire",1,"Chomeur",0,1.004
"IND03068","MEN1134","Centre",56,1,"Marie",1,"Occupe",0,0.814
"IND03069","MEN1303","Centre",1,2,"Divorce",1,"Inactif",0,1.063
"IND03070","MEN0714","Nord-Ouest",95,2,"Celibataire",1,"Inactif",0,0.906
"IND03071","MEN0523","Ouest",25,1,"Celibataire",1,"Inactif",0,0.888
"IND03072","MEN1293","Ouest",69,2,"Celibataire",NA,"Occupe",0,0.847
"IND03073","MEN0763","Littoral",29,2,"Celibataire",1,"Occupe",0,0.841
"IND03074","MEN0675","Ouest",35,2,"Veuf",1,"Chomeur",0,0.843
"IND03075","MEN0589","Centre",29,2,"Marie",1,"Inactif",0,0.969
"IND03076","MEN1042","Littoral",20,2,"Marie",1,"Chomeur",0,0.937
"IND03077","MEN0774","Adamaoua",29,1,"Celibataire",0,"Occupe",0,0.844
"IND03078","MEN0952","Littoral",6,2,"Marie",0,"Occupe",0,0.932
"IND03079","MEN1104","Adamaoua",65,2,"Celibataire",1,"Chomeur",0,1.104
"IND03080","MEN0638","Extreme-Nord",7,2,"Celibataire",1,"Inactif",0,0.941
"IND03081","MEN0504","Est",21,2,"Celibataire",0,"Occupe",0,0.821
"IND03082","MEN1229","Adamaoua",58,1,"Marie",0,"Occupe",0,0.938
"IND03083","MEN0356","Nord",32,2,"Veuf",1,"Occupe",0,1.077
"IND03084","MEN0180","Littoral",18,1,"Marie",0,"Occupe",0,0.943
"IND03085","MEN0653","Ouest",5,1,"Celibataire",1,"Chomeur",0,0.95
"IND03086","MEN0116","Sud",4,1,"Marie",1,"Occupe",0,1.109
"IND03087","MEN1033","Nord",10,2,"Celibataire",1,"Occupe",0,1.072
"IND03088","MEN0433","Extreme-Nord",29,2,"Celibataire",1,"Occupe",0,0.945
"IND03089","MEN1233","Nord-Ouest",72,1,"Celibataire",1,"Inactif",0,1.017
"IND03090","MEN0742","Littoral",4,2,"Marie",1,"Occupe",0,1.062
"IND03091","MEN0521","Extreme-Nord",5,1,"Celibataire",NA,"Chomeur",0,1.142
"IND03092","MEN0043","Nord",40,1,"Veuf",1,"Occupe",0,1.078
"IND03093","MEN1342","Nord",57,2,"Celibataire",0,"Occupe",0,1.126
"IND03094","MEN0077","Littoral",0,2,"Celibataire",1,"Occupe",0,1.022
"IND03095","MEN1327","Centre",0,2,"Marie",0,"Chomeur",0,1.059
"IND03096","MEN1272","Ouest",5,1,"Divorce",0,"Inactif",0,1.098
"IND03097","MEN0624","Ouest",19,1,"Marie",1,"Occupe",0,1.036
"IND03098","MEN0137","Ouest",25,1,"Divorce",0,"Inactif",0,1.117
"IND03099","MEN1086","Littoral",80,2,"Marie",1,"Chomeur",0,0.812
"IND03100","MEN0043","Sud-Ouest",30,2,"Marie",1,"Occupe",0,0.922
"IND03101","MEN1057","Extreme-Nord",6,1,"Marie",0,"Occupe",0,1.063
"IND03102","MEN0519","Centre",10,1,"Marie",1,"Inactif",0,1.14
"IND03103","MEN0516","Extreme-Nord",5,2,"Celibataire",1,"Inactif",0,0.92
"IND03104","MEN0500","Littoral",51,2,"Celibataire",1,"Chomeur",0,1.131
"IND03105","MEN1030","Est",27,1,"Celibataire",0,"Occupe",0,0.942
"IND03106","MEN1115","Extreme-Nord",25,2,"Celibataire",1,"Occupe",0,1.111
"IND03107","MEN0071","Littoral",26,1,"Veuf",1,"Inactif",0,1.078
"IND03108","MEN0715","Ouest",36,2,"Marie",0,"Occupe",0,1.163
"IND03109","MEN0674","Nord",27,2,"Marie",0,"Inactif",0,1.025
"IND03110","MEN0951","Extreme-Nord",35,2,"Divorce",1,"Inactif",0,0.91
"IND03111","MEN1415","Sud-Ouest",34,1,"Celibataire",0,"Inactif",0,1.102
"IND03112","MEN0980","Sud-Ouest",25,1,"Celibataire",1,"Occupe",0,0.904
"IND03113","MEN1487","Adamaoua",3,1,"Celibataire",1,"Occupe",0,0.949
"IND03114","MEN0294","Est",5,2,"Marie",1,"Occupe",0,0.949
"IND03115","MEN1405","Ouest",9,2,"Marie",1,"Inactif",0,1.082
"IND03116","MEN1244","Littoral",95,1,"Marie",1,"Occupe",0,1.145
"IND03117","MEN0920","Extreme-Nord",7,1,"Marie",1,"Occupe",0,0.918
"IND03118","MEN0616","Nord",65,1,"Celibataire",1,"Occupe",0,0.989
"IND03119","MEN1102","Centre",10,1,"Divorce",1,"Inactif",0,1.144
"IND03120","MEN0732","Ouest",50,2,"Marie",1,"Chomeur",0,1.134
"IND03121","MEN1196","Nord",36,1,"Marie",1,"Occupe",0,0.941
"IND03122","MEN0691","Nord-Ouest",95,2,"Marie",1,"Inactif",1,1.143
"IND03123","MEN0890","Nord-Ouest",62,1,"Marie",1,"Occupe",0,1.114
"IND03124","MEN0610","Littoral",11,1,"Marie",0,"Occupe",0,1.182
"IND03125","MEN0105","Nord",19,1,"Celibataire",0,"Occupe",0,1.021
"IND03126","MEN1318","Littoral",10,2,"Marie",1,"Chomeur",0,0.892
"IND03127","MEN0168","Littoral",24,2,"Marie",0,"Chomeur",0,0.914
"IND03128","MEN0407","Nord",27,1,"Marie",0,"Inactif",0,1.069
"IND03129","MEN1003","Est",35,2,"Celibataire",1,"Inactif",0,0.879
"IND03130","MEN0968","Centre",85,2,"Marie",1,"Occupe",0,1.063
"IND03131","MEN0764","Ouest",25,2,"Celibataire",0,"Occupe",0,0.852
"IND03132","MEN0120","Ouest",25,1,"Celibataire",1,"Inactif",0,0.885
"IND03133","MEN1010","Littoral",14,2,"Marie",1,"Inactif",0,1.153
"IND03134","MEN1436","Nord",1,1,"Marie",1,"Occupe",0,0.916
"IND03135","MEN0943","Extreme-Nord",18,2,"Marie",1,"Occupe",0,1.047
"IND03136","MEN0656","Sud",0,2,"Marie",1,"Occupe",0,1.041
"IND03137","MEN1110","Adamaoua",10,1,"Marie",0,"Occupe",0,0.965
"IND03138","MEN1185","Littoral",13,1,"Marie",1,"Occupe",0,1.176
"IND03139","MEN1495","Extreme-Nord",17,1,"Marie",1,"Occupe",1,0.985
"IND03140","MEN0920","Nord-Ouest",15,1,"Marie",0,"Chomeur",0,1.121
"IND03141","MEN0980","Ouest",36,2,"Celibataire",0,"Occupe",0,1.18
"IND03142","MEN0329","Littoral",10,1,"Celibataire",1,"Occupe",0,0.875
"IND03143","MEN0423","Centre",50,1,"Celibataire",1,"Occupe",0,1.091
"IND03144","MEN0663","Littoral",38,2,"Celibataire",1,"Occupe",0,1.188
"IND03145","MEN1090","Nord-Ouest",15,1,"Marie",1,"Occupe",0,1.088
"IND03146","MEN0568","Littoral",8,2,"Marie",1,"Inactif",1,1.088
"IND03147","MEN0789","Centre",40,1,"Celibataire",1,"Inactif",0,0.943
"IND03148","MEN0650","Littoral",0,1,"Celibataire",1,"Occupe",0,1.042
"IND03149","MEN1141","Centre",9,2,"Marie",1,"Occupe",0,0.813
"IND03150","MEN1184","Extreme-Nord",24,1,"Marie",0,"Inactif",0,0.856
"IND03151","MEN1187","Littoral",83,1,"Marie",NA,"Inactif",0,0.892
"IND03152","MEN0178","Est",45,2,"Celibataire",0,"Inactif",0,1
"IND03153","MEN1170","Littoral",39,2,"Divorce",0,"Chomeur",0,1.009
"IND03154","MEN0805","Sud-Ouest",28,1,"Marie",1,"Inactif",0,0.856
"IND03155","MEN0310","Extreme-Nord",2,2,"Celibataire",1,"Occupe",0,1.135
"IND03156","MEN0883","Centre",15,1,"Celibataire",0,"Occupe",0,1.135
"IND03157","MEN0949","Extreme-Nord",23,1,"Divorce",1,"Inactif",0,0.874
"IND03158","MEN0349","Extreme Nord",2,2,"Celibataire",1,"Occupe",0,0.971
"IND03159","MEN1352","Littoral",17,1,"Marie",1,"Inactif",0,1.041
"IND03160","MEN0660","Centre",8,1,"Veuf",0,"Occupe",0,0.802
"IND03161","MEN0634","Ouest",18,1,"Marie",0,"Inactif",0,0.933
"IND03162","MEN1412","Centre",10,2,"Celibataire",1,"Chomeur",0,1.192
"IND03163","MEN0571","Littoral",2,2,"Marie",1,"Occupe",0,0.933
"IND03164","MEN0340","Centre",40,1,"Veuf",1,"Inactif",0,1.2
"IND03165","MEN1423","Est",80,2,"Marie",1,"Inactif",0,0.928
"IND03166","MEN0673","Littoral",10,1,"Celibataire",1,"Chomeur",0,0.981
"IND03167","MEN0869","Ouest",18,1,"Celibataire",1,"Inactif",0,1.008
"IND03168","MEN1408","Est",11,1,"Celibataire",0,"Inactif",0,0.962
"IND03169","MEN1248","Littoral",50,1,"Marie",NA,"Chomeur",0,1.056
"IND03170","MEN1163","Ouest",10,2,"Veuf",1,"Inactif",0,0.923
"IND03171","MEN1256","Nord-Ouest",65,1,"Marie",0,"Occupe",0,1.046
"IND03172","MEN1255","Ouest",5,1,"Celibataire",1,"Occupe",0,0.876
"IND03173","MEN1465","Ouest",29,2,"Celibataire",1,"Occupe",0,0.807
"IND03174","MEN1101","Sud-Ouest",23,2,"Marie",0,"Chomeur",0,0.822
"IND03175","MEN0334","Nord",65,1,"Marie",0,"Chomeur",0,1.114
"IND03176","MEN0080","Ouest",8,2,"Marie",1,"Occupe",0,0.908
"IND03177","MEN0244","Ouest",24,2,"Celibataire",1,"Chomeur",0,1.082
"IND03178","MEN0032","Centre",25,1,"Celibataire",0,"Occupe",0,0.981
"IND03179","MEN0742","Ouest",6,2,"Celibataire",0,"Occupe",0,0.937
"IND03180","MEN0796","Extreme-Nord",12,2,"Marie",1,"Occupe",0,0.844
"IND03181","MEN0648","Nord",9,1,"Marie",1,"Occupe",0,1.047
"IND03182","MEN0737","Nord",4,2,"Celibataire",1,"Occupe",0,1.094
"IND03183","MEN0692","Adamaoua",34,1,"Marie",1,"Occupe",0,1.073
"IND03184","MEN0075","Ouest",48,2,"Veuf",0,"Inactif",0,0.904
"IND03185","MEN1122","Sud",47,1,"Celibataire",1,"Inactif",0,1.007
"IND03186","MEN0100","Est",3,2,"Celibataire",1,"Occupe",0,0.954
"IND03187","MEN0556","Ouest",10,2,"Marie",0,"Occupe",0,1.117
"IND03188","MEN1448","Centre",51,2,"Marie",0,"Inactif",0,1.006
"IND03189","MEN1422","Littoral",10,2,"Marie",1,"Inactif",0,1.109
"IND03190","MEN0204","Sud",1,2,"Celibataire",0,"Occupe",0,1.041
"IND03191","MEN0490","Extreme-Nord",20,1,"Celibataire",1,"Occupe",0,1.151
"IND03192","MEN0322","Nord-Ouest",36,1,"Celibataire",0,"Occupe",0,0.997
"IND03193","MEN0208","Extreme-Nord",15,1,"Marie",1,"Inactif",0,1.037
"IND03194","MEN0177","Sud-Ouest",43,2,"Marie",0,"Inactif",0,1.007
"IND03195","MEN0802","Centre",54,1,"Veuf",0,"Occupe",0,0.817
"IND03196","MEN0603","Littoral",4,1,"Marie",0,"Occupe",0,0.892
"IND03197","MEN0486","Littoral",29,1,"Marie",1,"Occupe",0,1.041
"IND03198","MEN0550","Extreme-Nord",55,1,"Marie",1,"Occupe",0,0.815
"IND03199","MEN0292","Nord",5,2,"Marie",1,"Occupe",0,0.874
"IND03200","MEN0940","Adamaoua",43,2,"Marie",1,"Occupe",0,0.906
"IND03201","MEN0247","Ouest",56,2,"Celibataire",1,"Inactif",0,1.104
"IND03202","MEN1262","Centre",31,2,"Celibataire",0,"Occupe",0,1.169
"IND03203","MEN0035","Est",17,2,"Celibataire",1,"Occupe",0,0.956
"IND03204","MEN0064","Littoral",40,2,"Celibataire",1,"Inactif",0,1.012
"IND03205","MEN1387","Est",45,1,"Marie",1,"Occupe",0,0.97
"IND03206","MEN1202","Extreme-Nord",5,1,"Celibataire",1,"Inactif",0,0.979
"IND03207","MEN1204","Adamaoua",90,1,"Marie",1,"Occupe",0,0.833
"IND03208","MEN0395","Littoral",41,1,"Celibataire",0,"Chomeur",0,1
"IND03209","MEN0304","Littoral",78,2,"Celibataire",0,"Occupe",0,0.877
"IND03210","MEN1497","Nord",30,2,"Marie",1,"Occupe",0,0.853
"IND03211","MEN0134","Centre",12,2,"Marie",0,"Occupe",0,1.111
"IND03212","MEN0801","Littoral",6,1,"Celibataire",0,"Inactif",0,1.095
"IND03213","MEN1047","Centre",7,1,"Marie",1,"Occupe",0,0.958
"IND03214","MEN1263","Extreme-Nord",0,2,"Celibataire",1,"Inactif",0,1.075
"IND03215","MEN0015","Extreme-Nord",5,1,"Veuf",1,"Inactif",0,1.047
"IND03216","MEN0998","Ouest",10,1,"Celibataire",1,"Chomeur",0,0.959
"IND03217","MEN1309","Centre",86,1,"Veuf",1,"Inactif",0,1.072
"IND03218","MEN0930","Nord",2,1,"Celibataire",0,"Chomeur",0,1.029
"IND03219","MEN1355","Littoral",53,2,"Celibataire",1,"Chomeur",0,0.825
"IND03220","MEN0369","Littoral",24,2,"Marie",1,"Occupe",1,1.071
"IND03221","MEN0496","Centre",10,2,"Celibataire",1,"Occupe",0,1.142
"IND03222","MEN0851","Nord-Ouest",7,2,"Marie",1,"Occupe",0,1.12
"IND03223","MEN0195","Extreme-Nord",5,1,"Veuf",1,"Occupe",0,1.009
"IND03224","MEN1018","Nord",7,1,"Marie",1,"Occupe",0,0.834
"IND03225","MEN0297","Est",2,2,"Celibataire",0,"Occupe",0,1.048
"IND03226","MEN0983","Extreme-Nord",17,2,"Marie",1,"Occupe",0,0.903
"IND03227","MEN0075","Nord",8,1,"Celibataire",0,"Occupe",0,0.955
"IND03228","MEN0990","Centre",12,2,"Celibataire",1,"Occupe",0,0.887
"IND03229","MEN0711","Extreme-Nord",7,1,"Celibataire",0,"Occupe",0,0.895
"IND03230","MEN0353","Sud-Ouest",35,2,"Marie",0,"Inactif",0,1.146
"IND03231","MEN0677","Ouest",1,2,"Marie",NA,"Inactif",0,1.018
"IND03232","MEN0248","Nord-Ouest",19,1,"Marie",1,"Occupe",0,0.808
"IND03233","MEN0222","Extreme-Nord",11,1,"Veuf",1,"Inactif",0,0.934
"IND03234","MEN0739","Adamaoua",75,1,"Veuf",0,"Occupe",0,1.106
"IND03235","MEN0102","Adamaoua",20,2,"Celibataire",1,"Occupe",0,0.949
"IND03236","MEN0331","Ouest",5,1,"Divorce",1,"Inactif",0,0.899
"IND03237","MEN1132","Extreme-Nord",20,2,"Marie",0,"Occupe",1,0.861
"IND03238","MEN0131","Centre",30,1,"Marie",1,"Occupe",0,1.156
"IND03239","MEN0296","Centre",10,1,"Marie",1,"Inactif",0,1.174
"IND03240","MEN1296","Ouest",48,1,"Marie",1,"Chomeur",0,1.174
"IND03241","MEN1366","Extreme-Nord",22,1,"Celibataire",1,"Occupe",0,1.185
"IND03242","MEN0763","Sud-Ouest",41,2,"Marie",1,"Occupe",0,0.953
"IND03243","MEN0091","Nord-Ouest",28,1,"Celibataire",1,"Chomeur",0,1.192
"IND03244","MEN0929","Centre",25,1,"Divorce",1,"Occupe",0,0.806
"IND03245","MEN1407","Littoral",11,1,"Celibataire",1,"Occupe",0,0.934
"IND03246","MEN0320","Ouest",0,1,"Veuf",1,"Occupe",0,1.062
"IND03247","MEN0749","Nord-Ouest",27,2,"Celibataire",0,"Chomeur",0,0.832
"IND03248","MEN0941","Est",20,1,"Marie",0,"Occupe",0,1.194
"IND03249","MEN0472","Nord-Ouest",14,2,"Marie",0,"Occupe",0,0.964
"IND03250","MEN1275","Nord",30,1,"Celibataire",NA,"Inactif",0,0.803
"IND03251","MEN0358","Extreme-Nord",22,1,"Veuf",1,"Inactif",0,1.188
"IND03252","MEN0511","Nord-Ouest",5,1,"Veuf",0,"Chomeur",0,1.141
"IND03253","MEN0060","Ouest",14,2,"Veuf",1,"Occupe",0,0.806
"IND03254","MEN0996","Nord-Ouest",5,1,"Celibataire",0,"Occupe",0,1.098
"IND03255","MEN1101","Centre",5,1,"Veuf",1,"Inactif",0,1.003
"IND03256","MEN0458","Ouest",5,1,"Celibataire",1,"Occupe",0,1.183
"IND03257","MEN1460","Est",10,2,"Divorce",1,"Chomeur",0,0.952
"IND03258","MEN0603","Ouest",17,1,"Celibataire",1,"Occupe",0,0.854
"IND03259","MEN0107","Est",5,2,"Celibataire",1,"Inactif",0,1.024
"IND03260","MEN0405","Centre",10,2,"Marie",1,"Occupe",0,0.913
"IND03261","MEN1243","Nord",5,2,"Celibataire",1,"Inactif",0,0.875
"IND03262","MEN0490","Nord",85,2,"Marie",1,"Inactif",0,0.936
"IND03263","MEN0662","Sud",19,2,"Celibataire",0,"Chomeur",0,0.937
"IND03264","MEN1383","Adamaoua",25,1,"Celibataire",1,"Occupe",0,0.802
"IND03265","MEN0371","Sud",4,2,"Marie",1,"Occupe",0,1.067
"IND03266","MEN0128","Nord-Ouest",10,2,"Marie",1,"Occupe",0,1.199
"IND03267","MEN0105","Littoral",0,1,"Celibataire",0,"Occupe",0,0.834
"IND03268","MEN1102","Littoral",25,2,"Celibataire",1,"Occupe",0,0.986
"IND03269","MEN0465","Sud-Ouest",80,1,"Marie",1,"Occupe",0,0.903
"IND03270","MEN0233","Adamaoua",44,2,"Celibataire",0,"Inactif",0,0.814
"IND03271","MEN0292","Est",1,1,"Veuf",0,"Inactif",0,1.137
"IND03272","MEN0244","Extreme-Nord",40,1,"Marie",0,"Inactif",0,0.982
"IND03273","MEN0941","Adamaoua",10,2,"Celibataire",1,"Occupe",0,1.118
"IND03274","MEN0515","Littoral",33,1,"Celibataire",1,"Chomeur",0,0.902
"IND03275","MEN0746","Sud-Ouest",28,2,"Marie",0,"Occupe",0,0.942
"IND03276","MEN0595","Adamaoua",36,2,"Marie",0,"Chomeur",0,0.937
"IND03277","MEN1473","Nord-Ouest",13,2,"Marie",1,"Occupe",0,0.984
"IND03278","MEN1453","Sud",15,1,"Veuf",1,"Chomeur",0,1.163
"IND03279","MEN1344","Centre",17,2,"Celibataire",0,"Chomeur",0,0.998
"IND03280","MEN0879","Centre",32,1,"Marie",1,"Occupe",0,0.868
"IND03281","MEN0847","Sud-Ouest",10,1,"Celibataire",0,"Inactif",0,0.993
"IND03282","MEN0396","Extreme-Nord",85,1,"Marie",1,"Occupe",0,0.888
"IND03283","MEN0597","Nord",95,1,"Celibataire",0,"Inactif",0,1.114
